stratum,phase,window_tokens,uniform_expected_unique_experts,observed_unique_mean,observed_unique_median,observed_unique_min,observed_unique_max,observed_over_uniform_mean,effective_expert_count_mean,top128_concentration_mean,top16_concentration_mean,top256_concentration_mean,top32_concentration_mean,top64_concentration_mean
math,decode,32,239.63571484583883,106.01057942708333,104.0,27.0,222.0,0.4423822195922736,71.71371003786402,0.9901963127983942,0.4843634711371528,1.0,0.6716141594780816,0.8604978349473741
math,decode,64,367.11268783684136,151.6966453135536,150.0,43.0,288.0,0.4132154794414877,90.29010495569574,0.9536925432681501,0.449123947270454,0.9999549363269836,0.6231598963601371,0.8040187884566756
math,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
math,all,2,19.8046875,16.515543619791668,17.0,10.0,20.0,0.8339209401709402,15.909575964099577,1.0,0.9376329210069444,1.0,1.0,1.0
math,all,4,38.84330928325653,27.022257486979168,27.0,11.0,40.0,0.6956734116015999,24.40833735382711,1.0,0.7241641574435764,1.0,0.9884989420572917,1.0
math,all,8,74.7397383398046,43.209011501736114,43.0,15.0,79.0,0.5781263416428637,35.79733762910673,1.0,0.6372745090060764,1.0,0.8536736382378473,0.9988186306423611
math,all,16,138.56926479073724,67.72177463107639,67.0,20.0,142.0,0.48872146888667983,50.81016003590721,0.9999751620822482,0.5558128356933594,1.0,0.7634108649359809,0.9463063557942708
math,all,32,239.63571484583883,103.57253689236111,102.0,27.0,219.0,0.4322082664472232,70.0293158350979,0.9914524926079644,0.48857799106174044,1.0,0.6794083065456814,0.8684316847059462
math,all,64,367.11268783684136,152.121826171875,150.0,44.0,306.0,0.4143736547713209,92.16331731472627,0.9528934902615017,0.43733168707953557,0.9998185475667317,0.6139964845445421,0.799534183078342
math,all,128,470.99934916823327,210.71354854689565,210.0,72.0,367.0,0.44737545586635663,115.0863450164572,0.9097628836587681,0.39689877979139143,0.9970413295354469,0.5635275191958389,0.7444206825703159
math,all,256,508.71669263939754,250.22060502283105,252.0,109.0,407.0,0.4918663150693961,116.72330266606549,0.9005272619981926,0.41044096924942924,0.992582138270548,0.5698163780084665,0.7424751177226028
math,all,512,511.97894510307776,286.5699869791667,289.0,162.0,411.0,0.5597300235099921,117.03787395279848,0.9079330444335938,0.39597562154134114,0.9908899307250977,0.5691081364949544,0.7543211619059245
multilingual,prefill,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
multilingual,prefill,2,19.8046875,16.13420952690972,16.0,10.0,20.0,0.8146662009642779,15.50002411941831,1.0,0.9481560601128473,1.0,1.0,1.0
multilingual,prefill,4,38.84330928325653,25.90143500434028,26.0,11.0,40.0,0.666818442668198,23.216662486616375,1.0,0.7519405788845486,1.0,0.9929728190104167,1.0
multilingual,prefill,8,74.7397383398046,40.692233615451386,40.0,13.0,74.0,0.5444524495181391,33.21859658422908,1.0,0.6670369466145833,1.0,0.8827621459960937,0.9994093153211806
multilingual,prefill,16,138.56926479073724,62.07689073350694,61.0,17.0,133.0,0.4479845572339106,45.394922415385594,0.9999983045789931,0.5947864108615452,1.0,0.8008471171061198,0.9682970682779948
multilingual,prefill,32,239.63571484583883,93.68243501529052,92.0,24.0,211.0,0.39093686463037364,61.15017940353064,0.9962189240661861,0.5311965855723023,1.0,0.7220495354821974,0.9007567186134775
multilingual,prefill,64,367.11268783684136,142.37157153446998,141.0,44.0,287.0,0.3878143585103908,83.55393543426898,0.9661661029775143,0.46787990139300717,0.999955310260687,0.6425077845085866,0.823461823573017
multilingual,prefill,128,470.99934916823327,193.1957711442786,194.0,72.0,353.0,0.4101826711341638,98.47865137837475,0.931103807136194,0.44826720887748756,0.9989804395988806,0.6093204874067164,0.7803497162624378
multilingual,prefill,256,508.71669263939754,231.90345528455285,236.0,109.0,340.0,0.45585973222415366,92.75666670025609,0.9283872030614837,0.48419596354166666,0.9982242243076728,0.6398471243013212,0.7948074464875509
multilingual,decode,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
multilingual,decode,2,19.8046875,16.33319769965278,16.0,10.0,20.0,0.8247137300021915,15.731326568021947,1.0,0.9403530544704861,1.0,1.0,1.0
multilingual,decode,4,38.84330928325653,26.59807671440972,27.0,10.0,40.0,0.6847531069108693,23.990721814257487,1.0,0.7342447916666667,1.0,0.9905324300130208,1.0
